title,review_text,username,date
Matthew McConaughey explains the origin of his daughter's name. To his daughter's face.,"Science fiction fans don't need everything spelling out for them. That's why the narration was removed from Blade Runner. That's why 2001: A Space Odyssey has no dialogue in its opening and closing twenty minutes. That's why R2D2 doesn't speak English.

There's a scene in Interstellar in which Matthew McConaughey explains the origin of his daughter's name. To his daughter's face. This blunt method of explaining Murphy's Law to the audience is just one example of the unnecessary exposition which Interstellar's running time is so bloated by. It is also the first of many inferior echoes of Contact. In Contact, James Woods explains Occam's Razor in a similar fashion, however it is justified by the court of law context in which the scene takes place.

More significantly however is the lifting of a major theme from Contact in which Jodie Foster never fully moves on from the loss of her father. Jessica Chastain's character here does likewise, only without the emotional resonance because she is so bitter that it's hard to sympathise with her. The other female character in 'Interstellar' (yeah there's only two) also spends all her screen time pining after a man. Feminists - stay away!

Another silly moment is the shot for shot homage to Event Horizon. This is when one scientist explains to another scientist what a wormhole is. Which is like a driving instructor explaining to another driving instructor what biting point is. It wouldn't happen, like, ever. At least when Sam Neil gave the low down on wormholes in Event Horizon he was addressing blue collar workers so it was, once again, justified by context.

Perhaps the goofiest thing in the whole film is TARS, a computer with delusions of being the next HAL 9000, which is actually nothing more than metallic origami. Have I mentioned it knows a joke? Yeah it has been programmed with one joke and it uses this joke many times. The joke is that humour is quantifiable by percentage.

Why watch this when you can watch Contact, 2001: A Space Odyssey or Silent Running? Why go for Christopher Nolan's take on Dust Bowl migration when you can read John Steinbeck's instead?

On a positive note there are some cool graphics to look at. You know, like the cool graphics in The Hobbit or Transformers.",simonpercival-567-207896,2014-12-13
Highly Overrated,"Was this movie terrible? No, but for as much praise as it got, I'm astounded. The plot was ridiculous and unbelievable. That isn't what killed the movie however, it was the acting! Maybe the director wanted the actors to act that way, but every time they did something amazing, they barely acted surprised. It was as if it was all in a days work. This is the sole reason why I can't get myself to re- watch this movie. The visuals were amazing, but I'm more interested in plot lines and character development than pretty effects (call me old school, even though I'm in my 20's). The movie tries to be like 2001: A Space Odyssey, but falls short. 2 months after watching Interstellar, not much is retained in my memory (I had to re-read the ridiculous plot and re-watch a trailer to bring my memory back). Whereas 2001 I watched 6 or so months ago and remember most of it. 

It may seem like I'm calling this movie terrible, it's not. It's just highly overrated and I need to point out the flaws that keep this from being a masterpiece. Maybe I've seen too many programs about space (Cosmos, The Universe, 2001, etc) that keep this movie from stunning me with the visuals, but if you're a person that has not seen too many space programs, you'd probably like it. 

And just an FYI, this is coming from a guy that hated Gravity and Inception. If you like those, you may like this movie.",bryno92,2015-11-03
Masterpiece,A total masterpiece from the beginning to the end. So clever so educative so good acting I don't think I ve ever watched a better movie in my life. It's from the movies that sticks in your mind and change your way of thinking. I don't have to say anything negative about it. A 3 hour movie that you can not take your eyes off of it.,F98-,2025-10-27
An attempt at epic story telling that does not quite make it.,"A long, tedious movie. It attempts to be an epic but fails. It attempts to say something profound, but the message is garbled. The movie attempts to mix jumbled pseudo-scientific dialogue with a melodramatic subplot involving a father and daughter, producing a muddled story with little dramatic power. The movie contains elements from 2001: A Space Odyssey and the Matrix, with its bombastic musical flourishes and the special effects meant to depict extra-dimensionality, all pure Hollywood. Matthew McConaughey is the principal actor; his character, Cooper, is the central figure of the story; the rest of the cast are supporting characters (their placement in the credits notwithstanding). McConaughey gives an interesting performance, which includes several scenes in which he weeps, which for a leading man is remarkable. The depiction of earth as a doomed planet is unconvincing and the plan to colonize other planets half-baked and one that tests the limits of plausibility. Being a science-fiction movie, stretching the boundaries of science for literary purposes is to be expected, but this movie asks the audience to accept certain premises that just do not make sense (e.g, acceleration of time; relationship of time to gravity; time as a material object). This movie is proof that when Hollywood attempts to deal with time warps, time holes, multi-dimensionality, relativity, and other complex scientific theories, the results can be less than optimum.",PWNYCNY,2014-11-20
A Dumbing Down Experience,"A lot of mistaken pop science and poor attention to details makes this film a dumbing experience. Films based in history, biography and science need both the writers and viewers to do the hard work of reading the appropriate research so that we are bettered by the film experience. Director's/producers need to pay attention to detail for excellence. As follows: 1. Blight is usually strain or variety specific and is easily constrained by climate variability and solved easily with cross or genetic breeding. Source and type of blights was never explained probably because it just can't happen the way depicted. 2. Dust storms would be limited to a few limited environs and would soon hit bedrock. Besides, crop rotation and contouring should have solved that problem. 3. Drone was suppose to have been aloft for years using solar panels, but no solar panels visible. Propulsion was? 4. The pulp fiction fable of no Apollo/non-moon landing event is not taken seriously by anyone who is a middle school graduate. 5. McConaughey did his famous finger rubbing thinking prior to kicking a tire but what makes no sense is how kicking a tire makes a vehicle functional. 6. Movie relied on an excessive amount of loud tonal sound effects to create drama when writing and acting just not up to the task. 7. Communicating in barcode or Morse is not how any intelligent future beings would rely on. And, later the gravity–quantum equations coming from the future in Morse which doesn't have Calc encodings. Certainly not through watch hand movement. 8. Female role model in Hathaway was cast for smile/looks not for contributing anything believably intelligent. 9. Dad, Dr. Brand, also poorly cast only for accent and stereotyped science look. 10. Dropping bombs on starving people was presented as a solution – that sounded really ridiculous. 11. Looking for new Earth in another Galaxy when your own offers millions of possibilities is like looking for new home on the other side of the planet when one just like it is next door. 12. The energy required to open or even enter a wormhole would be equivalent to the total of our Sun's output for a thousand years. Also, if you can place it next to Saturn then why not closer like next to Mars to make transporting humanity easier. 13. The wormhole as well as the blackhole would shed matter to subatomic particle size. Communicating through a wormhole. Whoever wrote that has no idea of the scale of problems. 14. Speaking of Mars it can be terraformed with a few H-bombs to release CO2 to warm the planet thus melting subsurface ice to give H20 thus oxygen. 15. Turning on and off hibernation is not like opening the fridge; too many opportunities to damage cells. 16. Underground centrifuge space station was constructed of massive concrete which has only compressive strength not tensile strength. 17. Centrifuge center had a Saturn type rocket (100m high) which when blasts off should destroy that whole complex. In reality a complex that large and built underground would bankrupt half the world. 18. Those quantum gravity equations would not fit on that small blackboard. And, why are they using a blackboard in a tech world capable of traveling easily through space? Surely they must have at least an iPad! 19. So, not explained was how love brought Cooper through multiple dimensions (possibly Universes) to the exact correct time & space that Murph happened to occupy. Probably because the writer couldn't. 20. TARS sounded military dumb and those legs are not designed for surviving uneven surfaces without damage, let alone running. 21. The film's ending of throwing papers, the Eureka and the anonymous kiss was typical Hollywoodish. 22. Ranger view of Earth did not show a devastated planet but normal cloud cover; normal water and land color. 23. Five dimensional space-time is decades old-hat. Seven, nine and for the past dozen years; eleven dimensions is now the most likely mathematical construct. Remember that's all this is - a construct. 24. The effort to push books off a shelf would either be equally the same in all dimensions or not possible so that extra effort shown was just dramatic invention. 25. The interweaving of 1990s cars and other old tech, such as lap tops, all simultaneous with space vehicles & stations not yet achievable for several more decades, didn't make sense - incongruous. 26. The alternate Earth being made habitable by altering some made-up chemistry between chlorine and ammonia and their relation to N2 didn't make planetary chemistry sense, especially since such a planet would be hundred thousand times more rare than the more abundant habitable planets; also most likely more than a -100 degrees below zero. Conclusion: So many holes in this film that only a worm would love.",westsideschl,2015-04-20
Interstellar: How Film Can Make you Feel Adventure Again,"Every generation of movie goers sees one film, maybe two, that changes the game for them. It becomes a signature moment that they remember years to come. They remember where they saw it, who they saw it with, even where they were sitting. Christopher Nolan has proved to be a film maker who works best with a big canvas, and he has never been given a canvas bigger than the one he used for his latest film, ""Interstellar"". I feel I can't even call going to see a Nolan piece a movie but more like an ""event"". For the average movie goer, they most likely aren't familiar with the directors of the films they're seeing but most know Nolan. Most know of Nolan because he has made some of the biggest, thrilling, and thought provoking films of the past decade from the Dark Knight trilogy to Inception.

It's almost not worth trying to do a plot synopsis of ""Interstellar"" because it is difficult to try to condense the happenings in a film this huge because I know that I will leave out something big. Anyway, the film takes place in a potentially not-too-distant future where the earth has become unable to produce all but a few crops and it will get to a point where none will be able to grow and man will die out. In comes an engineer/pilot/father Cooper (Matthew McConaughey) who is entrusted to be part of a space expedition to venture beyond a newly discovered wormhole to try and find a new planet capable of inhabiting the human race. Astronauts from previous missions have supposedly landed and have been sending signals for them to come.

McConaughey has always had that ""movie star"" potential and I think this is the film that puts him in that title. This was a truly star making role due to the size of the film and I honestly believe he is the only man who could have done it. ""Interstellar"" was originally supposed to be done by Steven Spielberg before he dropped out and Nolan stepped in. Nolan, clearly influenced by past Spielberg films like ""Close Encounters of the Third Kind"" and ""Jaws"", puts McConaughey in a role in the same vein as Richard Dreyfuss in ""Close Encounters"" or Roy Schneider in ""Jaws"". They needed an actor who could be looked at as an everyday guy who is experiencing incredible circumstances and McConaughey is able to display the emotion required for a man who has to drop everything, including his family whom he knows he may not see again, and try to save the human race. You can see it in his eyes and hear it in his voice and your heart breaks and lifts with his simultaneously. This isn't necessarily a role that wins Oscars but it should be.

The effects are obviously amazing. This, much like ""Gravity"" last year, is a film that needs to be seen on the big screen, especially in IMAX. This, along with the haunting score of frequent Nolan collaborator Hans Zimmer, almost transports you to that necessary place that makes the events happening on screen seem possible. Kind of piggy backing off of that point, there will be those who will trash the film for ""the science isn't accurate"". Those comments are nonsense because no matter what ""science"" tells us, there is just no way for us to actually comprehend what is beyond a wormhole or what would happen if we attempted to go through one. Could we really transcend time and space? Would we discover new worlds and new civilizations? Impossible for us to say at this point, but what makes this film so great is that we are able to see the ideas of ""what can be"". It's the mystery of the unknown that both frightens and enthralls man and few films have been able to capture those feelings like ""Interstellar"" In a time where there are no more explorers, we're fortunate to be put in a position where we can feel what is like to discover and explore new worlds.

People will remember ""Interstellar"" for either being a truly great film experience or ""not as good as 2001: A Space Odyssey"". This is one of most popular slights against the film so far as it is the closest thing to ""2001"" and defenders of the Kubrick classic will argue to the death that it doesn't live up to it. This is an argument that no one will win because it is a generational issue. People see these landmark films during their youth and they leave such an impression on them, that it almost becomes blasphemy to hear of another film made years later, rivaling the one they saw. People want to believe that the film from their time was the best and that no film will be able to capture those emotions they first felt and the memories that it created for them. I respect and detest this because I will most likely feel the same way when future space adventures in the same vein as ""Interstellar"" come out and I fear it is something that is out of my control. Much of the film circles around the idea that love is the one true thing that travels purely through time and space because it is that connection we feel with one another that makes us human and that can be applied with our love for certain films. The connection we feel with our favorite films is almost unshakable and those who think they can make us waver from those feelings are exercising in futility.

In the end, ""Interstellar"" is one of those landmark films. It's a chance for us to escape reality and feel sense of adventure, hope, and amazement that rarely comes around. Don't miss it.",PostingandToasting,2014-11-08
Best portrayal of Love,"For a Sci-FI geek and a problem solving brain, ""Love"" does not count for much in your average day by day. But, boy oh boy this one hits you in the feels you didn't know you had.

This move is like an Eminem song. It has everything. Love for fame, for science, for your fellow humans, for mother, father and children, for your dead ones, for the unborned ones. You name it.

This move reconciles the working class with the intelectual/elite class and puts them in the same level of importance. I have never seen a portrayal of this so balanced.

It's the first exploration of the universe as a physical ""need"" and not as a ""curiosity"".

This movie has so many nuances and perspectives that a narrow mind like mine cannot explain them accurately. I'll stop here. Just watch it.",stefanmitu,2023-11-07
Best Sci-fi movie ever created. Period.,"I watched this movie for the first time when i was twelve and I have to say, very very few (maybe none) movies can even be compared to Interstellar. Its not just a sci-fi movie, its an experience, an emotion. It stays with you, it lingers, it gets into your head and heart and takes over your consciousness. Its a masterpiece. You will not be the same after you finish watching this. The visuals, the acting, the story, the soundtrack...everything about this movie is exemplary. It's been 9 years, and this movie never fails to amaze me and I keep coming back to watch it again and again and again.

Quite possibly the best movie ever created.",aryanraveshia,2023-04-22
"One of the movies that I watched, I never get bored of it","The images were brilliant the acting was top notch and everything was blended together by Hans Zimmer and his Music. 169 minutes flew by me with my eyes fixed on the screen and my heart racing. And there it was.. The ending. I couldn't believe it . I was reliving, rethinking the movie while the credit scenes rolled enjoying the moment, the smell of popcorn, my comfortable seat and what do i see next to me? Ninety percent of the people in the cinema rushing outside after the first second of the credit scenes.",mostafa2nasr,2022-05-25
The Best Film,"Just an outstanding performance by Matthew and just a great directing Job. The Film Story is out of this world an if you love The universe like I do, it´s the perfect movie for you.",loumergen,2022-07-04
GOAT movie,"Before I watch this movie I knew that it was very high rated, also i've seen some spoilers and I thought it wouldn't be good as I expected, but when I saw I forget everything, it was just amazing, it was the perfect combination of visual effects, incredible music, story and unforgettable performance, i love this movie, it's just a masterpiece.

""We've always defined ourselves by the ability to overcome the impossible. And we count these moments. These moments when we dare to aim higher, to break barriers, to reach for the stars, to make the unknown known. We count these moments as our proudest achievements.""

Thanks to christopher nolan.",lukagurchumalidze,2023-01-12
Grade: A+,"Interstellar marks a critical moment in the career of Christopher Nolan; he has come a long way from being the indie noir director of Memento and Insomnia, to striking gold in the enormously popular Dark Knight franchise. Inception was proof Nolan could successfully tackle a big- budget, original idea outside of the Batman series, but with comic book films behind him, Interstellar has to sell on the promise that Nolan is not a one-hit wonder of big-budget original ideas.

The movie's plot focuses on Cooper, a Southerner and family man who doesn't quite understand why man is turning away from flight. ""We used to look up at the stars and wonder about our place in the stars,"" he says, ""…now we just look at the ground and see dirt."" Matthew McCoughaney shines in the role of Cooper, delivering one of his career-best. Cooper is an everyman, and nothing in this world (or any other) is more important to him than his kids; in particular, his daughter Murphy, played spectacularly by Mackenzie Foy.

Despite great performances from a huge ensemble, beautiful visuals and setting, shot by first- time Nolan cinematographer Hoyte Van Hoytema (Let The Right One In), Interstellar features a typical problem in every Nolan movie: too much expository dialogue. It is very obvious in numerous moments that Nolan is trying to feed us information and backstory. My other issue with the opening of the film is pacing. Thought the movie establishes the world and doesn't rush to do so, the movie rushes off into space the moment the idea of interstellar travel is introduced. From the first act, it is unclear whether Interstellar can deliver. 

It's in the second act where the movie really begins to blossom. Much of the film from this point on is set in space, and boasts mind-bending special effects as timeless as 2001: A Space Odyssey. The movie features some strikingly similar shots, clearly paying homage to the classic space opera. A lot of the shots are wonderful, and Interstellar features the best cinematography in any of his films (sorry Wally Pfister), but a few times, I found myself wondering the purpose of some of these shots of the ship ""Endurance"". Interstellar reaches for the stars, but in act two still seems unsure of where it may land.

In addition to great visuals, the sound design and score are top-notch. Hans Zimmer does some of his best work, bringing in a score that is both celestial and organic; it perfectly balances tones we normally associate with outer space, while hitting all the right emotional notes. And the movie knows when to be quiet in space; not just outside the ship, but inside. I loved the moments where things were so silent you could hear the background whirring of computers, the slight creaking of the ship, the breath of the characters. The attention to detail in both sight and sound made the movie feel real.

When the plot does finally introduce a ""villain"" in it's second act, the movie starts to feel it may have overstayed it's welcome. Interstellar runs at 169 minutes, and it's a long one admittedly. Cooper and Amelia, played by a well-cast Anne Hathaway, are finally forced into unforeseeable circumstances, and Christopher Nolan does not hold back. This makes for some heartstring- tugging sequences, and Interstellar may have benefited from stepping on the brakes with some of the emotionally heavy content, but the acting is so good, that it doesn't matter if it's slightly overdone, and it all builds it to a marvelous climax.

Interstellar's third act is as stunning as anything I've ever seen in film. For critics who thought Inception was proof that Christopher Nolan was not very imaginative visually with free reign, Interstellar proves them wrong. Thematically and scientifically, the movie dares to challenge, it dares its audience to follow into the unknown, beyond the horizon. I am still trying to wrap my head around it all.

Nolan's blockbuster epic is not perfect, and it's not for the common audience. If you're looking for big action sequences, or looking to turn your brain off for awhile, you're in the wrong movie. It's got some bumps along the way, but Interstellar is visionary for our time, and so bold in its execution, that it is not bogged down by its few flaws. I was thrilled to take the ride. Interstellar is thought-provoking, emotional, cinematic, and a wonder to behold, which in time, should earn its title in the league of great science fiction.

Grade: A+",bschultz_the_pally,2014-11-07
Best movie I have ever watched,"I watched this when it first came out and I recently just re watched it, it never gets old. Best movie out there. Nothing is better than your first time watching this movie because it will blow you mind. One is the reasons this movie is loved so much is because of the highly scientific accuracy, I honestly cannot express how amazing this movie is and how beloved it is to me. The movie is completely mind boggling and I love it so much. Everything was great, the plot was 10/10, pacing was 8.9/10, cinematography was 11/10, acting was 10/10 so overall 10/10. Definitely recommend, and your movie standards will definitely change after watching!",ayaanasofiak,2022-12-11
I'm a big Nolan fan... and I'm disappointed,"Let me bring you this in overview. 

PRO: - Stunning visually, through and through - Good acting by the entire cast - Interesting concept - A strong second half - A somewhat satisfying ending - A few interesting twists - The main musical theme is amazing. 

CON: - It took too long for anything truly interesting to happen. It had a few good moments, but in general the whole first half of the movie was... a tiny bit boring. If it hadn't been a Nolan movie, I would probably have left in the break. I'm glad I didn't. But the first half makes me not want to see this movie again. - There are really too many plot holes. Or moments that are not well-explained enough for them to be plausible. Things like characters experiencing revelations based on... well, pretty much nothing. Especially near the end. Which doesn't take away from the awesomeness of the second half. But one has to overlook these things to enjoy the story. - Besides the main theme, most of the score seem misplaced. Too loud. Too bombastic. Or not adding to the emotions on screen. And I'm speaking as a huge Hans Zimmer fan here.

All in all, I would recommend seeing it. Definitely. But with an expectation that it's not as special as we've come to expect from Nolan.",Alexander_BK,2014-11-07
Sappy Sentimentality and Silly Science,"'Memento' and 'Inception' had some problems, but their ideas stretched the imagination. 'Interstellar' only delivers the vacuous pretension one would expect if a Batman director thought he could eclipse Kubrick's '2001' with an implausible adventure story. Christopher Nolan's new film begins inauspiciously and steadily declines as its long-winded prologue introduces the Hollywoodian elements of a Steven Spielberg/Norman Rockwell Sci-Fi co-production - a widowed ex-astronaut farmer, his chiseled jaw, a feisty daughter, a crusty grandpa, baseball, dust storms, a dying Earth, paranormal activity, cornfields - and lots of corn.

After about an hour - which seems like two - a valiant crew lifts off in search of a planet to save humanity. Once they've journeyed through an interstellar wormhole, the far-fetched nature of the tale expands to cosmic levels. Nolan's need to overwhelm his audience with awesomeness is so powerful that he forgets to tell a believable story. Scientific hocus-pocus is stirred into the sentimental sludge as gigantic tsunamis, frozen planets, deranged scientists, spaceship chases, time travel tomfoolery and black hole baloney eventually lead to a schmaltzy Hallmark-level climax. The visual effects are above average, but diminished by the cheesy melodrama of the narrative. When all the film's 'Sturm und Drang' has died away, self-importance and mawkishness are the abiding impressions.",tigerfish50,2014-12-05
What a movie!,"Incredible story full of emotion with suspense and great acting...I watched this movie more than 5 time and it's the best SF movie i 've ever seen!

""It's not possible"". ""No, it's necessary"".",solzenjicin,2021-11-18
One viewing may not suffice,"I saw this opening night (Thursday). I wanted the full monty. That means IMAX (I drove across town to get it). Wow! There are only a handful of films that have visually overwhelmed me and required a second go (or more). The first was 2001 A Space Odyssey. Star Wars Empire Strikes Back and Avatar come to mind for now. This was such a spectacle with a very complex script I'll admit I left the theater with a lot of questions. I knew it was a viscerally thrilling experience, I just couldn't fully explain the ending to my inquiring mind. I write this piece having seen this amazing film again four days later (No IMAX). OMG! I loved this movie even more tonight than four days ago. For me at least, it took two viewings for the grandeur of this project to reveal its power and intellectual reach. This is a science fiction film for the ages!",ChasD3,2014-11-10
One of the best Sci-Fi movie at the moment,"Expect very much from the cast and director. And all expectations fulfilled. The film is almost 3 hours, but they are not feeling. Time flies by. No slack in the story-line. Everywhere where there might be desired drool, snot or lengthy disquisitions - all collected in a couple of phrases and capacious video sequences. Nor any stupid nonsense about the Bible and God. It's Sci-Fi, baby! After viewing the impression left is not even like the movie, and how soundly from the book that you read with pleasure. Lots of thoughts left to think. The film, like a good book revealed to you something new, along with the author allowed to dive into his world. World, so close to ours. Very suggest targeting the film for viewing. Even if you do not like everything in the movie, you will get acquainted with one of the best representatives of the genre on today date.",obrazcoff,2014-11-13
Interstellar is a Timeless Masterpiece by Christopher Nolan,"I just rewatched Interstellar, and I can confidently say it's one of the best movies I've ever seen in my entire life. The storyline is spot-on, and the visuals are absolutely mesmerizing. Every time I hear Hans Zimmer's ""Interstellar"" theme, it hits me right in the feels.

The twists and theories in the movie are so thought-provoking, they really make you ponder how the universe works. It's one of those films that sticks with you long after the credits roll. I think many of us can agree that Interstellar is a true masterpiece.

I hope we'll be lucky enough to experience another masterpiece like this in the future. Movies like Interstellar is rare, it sure leave a lasting impression. If you haven't seen it yet, do yourself a favor and watch it-I guarantee you won't be disappointed.",Czereth,2024-08-16
Exhilarating,"Interstellar is an amazing movie all around.

The casting is good. Matthew McConaughey was amazingly well in this movie. (Really his performance showed what his career has worked up to be. Astonishing.)

I also would like to point out that the sound of being in space felt real life. The sound of nothing. The sound of movement with hydrogen and helium. (Space ""air"")

The different emotions I felt watching this movie was mind blowing. This movie had my attention the whole 2h 49m

I believe this is truly a 10 out of 10 movie. I feel that watching this movie has gave me a new perspective on how much work is put into movies.

Everyone must watch.

Interstellar a work of art.

AL.",giavonnilovato,2024-05-14
10 years later...,"I rewatched this movie after 10 years... initially seeing it in the cinemas when it released, i realise i was too immature to watch it back then. After a decade i finally decided to watch this again. I cried my eyes out. A fully grown man crying like a child watching this, thank god nobody was here to witness. I truly managed to grasp the beauty and emotion of this masterpiece after so long. I dont think i need to say much more, i just wanted to write something after wiping all my tears. I wish i could go back in time to that moment, as i am now and relive that experience of watching it all over again.

Exquisite. Emotive. Exceptional.",9MZK7,2024-08-15
Ghost Protocol,"There are moments during ""Interstellar"" which may be compared to ""2001: A Space Odyssey"" (a better movie). There are moments during ""Interstellar"" which may be compared to ""Prometheus"" (also, a better movie). There are even moments and storytelling techniques within ""Interstellar"" that are completely ripped off from ""Inception"" (a much better movie, from Christopher Nolan himself). That said, ""Interstellar"" should still be touted as the most ambitious film of the year so far, and in the same breath, should ultimately go down as one of director Christopher Nolan's worst films to date.

This highly anticipated Nolan project depicts a future riddled with dust storms, where the world's food supply is nearly depleted (or at least 40 to 60 years out from being depleted, but that doesn't sound nearly as dire) where astronauts are working as farmers and children are taught that the Apollo space missions were faked. During this time, an underground government institution called NASA commissions a group of astronauts (including Matthew McConaughey and Anne Hathaway) for a top secret space mission. This mission will have them traveling through a newly discovered wormhole, with the promise of finding another inhabitable world.

OK, let's get right to it. Any praise I heap upon this movie will be directed at the final 90 minutes of this two hour and 49 minute long film, since the first 80 or so minutes of ""Interstellar"" (while absolutely gorgeous at times to behold) is drenched in sequences of McConaughey seemingly reenacting moments from those pretentious Lincoln car ads, caught in a continuous and almost finger wagging diatribe about how the human race was never meant to die on earth, which nearly put me to sleep. In other words, the first half of this is as slow and lifeless as watching a dead astronaut drift through space. Anyway, this is Intersellar's fatal flaw, since the latter half is ripe with big budget yet very symbolic action sequences, stunning cinematography and fascinating talking points dealing with the nature of human survival in the face of an unsympathetic universe, due to some really insightful slabs of dialogue from a script written by Nolan and his brother, Jonathan. Even the literal rocket science lingo becomes more and more palatable as the ""gravity"" of this plot begins to set in, near the midpoint of Act 2.

Final Thought/The Ending: Allow me to take a quick spoiler free moment to discuss this ending. During the final act of ""Interstellar"", for most film nerds, Nolan's story will be encroaching on the hallowed grounds of Kubrick's ""2001: A Space Odyssey"". Some will admire the sheer ballsyness of what he does in this pivotal moment and others will find it in bad taste. Though this is not a huge issue, since I don't believe this niche group will have much effect on ticket sales, the problem is that for the millions who didn't see ""Interstellar"" for any film school aesthetic reason, Nolan's ending will simply come off as so strange and obnoxiously far-fetched, that many may leave the theater angry that the punch-line wasn't worth the nearly three hour set up.",ghost_dog86,2014-11-13
"Hands down, mind-blowing","This film is just legendary, I do not see why people are hating this film, its unpredictable and well just plain brilliant. A lot of the science in this movie is true (for a science fiction film). I believe this is Nolan's best yet and I believe that its probably the greatest film ever made. Matthew deserves an Oscar for his role (no joke) and Hans Zimmer's soundtrack is a masterpiece in it's own right (completely new and different from his previous work, check the dark knight trilogy and inception). The FX are brilliant and their are no complaints from me. The acting is just great and it really asks questions on who we are and our purpose. So overall to conclude this film is just MINDBLOWING!",kyjamie,2014-11-12
Don't expect too much,"Just watched this in New Zealand. The IMDb rating is still above 9 at the time. Not sure it will stay there though. It's not a bad movie but it's not a great one either (which a 9 should be). It's creative in terms of story but it is drawn out. It goes for the Gravity look and feel, being slow, filmed in space and with dialog often replaced with music, but it does not have the suspense of Gravity. It's doesn't draw you in. It just doesn't have enough substance to carry it off. It has plenty of promise but lets you down in the end, especially once you pull all the pieces together to formulate what's going on. It's still worth watching, at 7/10, just don't expect a 9/10.",cm_fox,2014-11-05
Not sure what the fuss is about,"Not a terrible movie but not half as good as some reviewers would have you believe. Firstly a lot has been made of you needing a degree in quantum physics to understand the movie. Not so, the premise is exactly the same as his last move 'inception', time moves slower the deeper you go or in this case nearer the event horizon of a black-hole. Don't need to be a genius to understand that.

Secondly a lot has been made of his revolutionary mixing of 'dazzling' science fiction and an intimate human story. As for the human story, it's clunky and at times cringe-worthy. It's dull and not particularly well handled with amateurish dialogue characteristic of the Nolan films. If you want to see a movie where the relationship between father and daughter is far better handled watch 'Contact'. As for the science fiction I'd have to say I was disappointed. Parts were very spectacular but I was not impressed by the planet scenes. Iceland yet again and a water planet with shallow seas and massive waves? I was somehow expecting more than this.

Overall grossly over-rated by the critics yet go and see it all the same.",shequk,2014-11-11
Solid movie,"Went to see the film Wednesday evening. Overall it was an enjoyable film from start to finish with the help of humor along the way. Excellent casting, descent visuals, and a good sound score. There were times I felt the music was overkill and would drown out certain scenes but overall well done. Story meshed real well too and threw in a few curve balls.

I would have liked to see some better visuals from space. Especially when they arrived in the new solar system. Been cool to have seen unique planets of different colors orbiting each other for instance. Something unique to stamp the distance and uniqueness from our system. Trivial but it's those small things :)",robertzinglar,2014-11-04
"Thought-provoking adventure,","This movie felt like it tried to accomplish two simultaneous and somewhat incompatible endeavors.

First, it was thought-provoking. Many questions were raised. What would life on earth be like if our climate runs amok? What happens to government when we all have to live hand-to-mouth? Are ""they"" out there communicating with us? Is it the essence of humanity to survive, or is it to pioneer, and, by extension, evolve? Second, it was also an adventure. I watched this in a full IMAX theater, with eighty bajillion watts of Super Thunder-Round Sound, or whatever the kids call it now. The visual effects definitely shine on the IMAX screen. The format switches occasionally, and usually imperceptibly, between 70mm for the scenes with dialogue, to IMAX format for that full-on dose of retina-overload spectacle. This movie is a wonderfully fun ride through a strangely familiar extra-galactic world. There are also plenty of tense moments, after which you realize you've been holding your breath.

I'm glad I went to watch this. That said, I think the film suffers a little from trying to be both an adventure thrill about the dangers of space travel, let alone an actual confrontation with a nemesis, and also a multi-layered allegory involving the dimensional tangle of time, gravity, love, and what it means to survive.

It asks more questions than it explores. While it fills in for the missing answers with white-knuckled brushes with death, it wasn't as intellectually satisfying as I hoped. I spent an hour discussing the thoughtful components with a friend. In the end, we were grasping to find symbolism, metaphors, or other messages about humanity. We never coalesced ""the message"" of the movie.

But did we need to? It was, as I said, also a thrill ride. The adventurous climax was a little less than terrifyingly dramatic; I can't say I had the same post-climactic cathartic experience as I've had for other movies. But it was a definite end, closing most of the open plot points. I certainly felt moved by the characters' resolutions.

I was suspicious that Matthew McConaughey could convince me that he was a space-ready engineer; it turns out that he didn't need to, because he did convince me that he was a dad that loved his children as much as any dad could. I think all the leads delivered solidly: Caine, Lithgow, Hathaway, Damon, Chastain, Affleck... I connected with the characters and felt their pain and happiness.

Hans Zimmer played up the drama in the music a little heavily, I thought, and unnecessarily. It wound up creating the opposite of the effect I think he intended. Many of the scenes could have used a lighter touch, musically. Some of them worked brilliantly.

Although I had my quibbles, the final analysis is that I would definitely choose to watch the movie a second time, but I'm not making plans to, for now.",redcrystal,2014-11-05
