title,review_text,username,date
"Didn't Connect with ""Coco""","I have to admit that ""Coco"" left me a little bit cold.

It's got dazzling and colorful animation, and it brilliantly brings to life the land of the dead. It's also refreshing to see a high-profile animated film focused on a people and a culture (in this case Mexico and specifically its celebration of the Day of the Dead) that aren't traditionally represented in mainstream movies. But the story just didn't connect with me the way the best Pixar movies (like ""Wall-E"" and ""Toy Story 3"") do. I knew when I was supposed to cry, but I wasn't sad enough to. I'm not at all religious and I don't believe in an afterlife or think about the dead in the same way this film obviously does, so maybe that explains my rather indifferent reaction to it when others seem to be responding so strongly to it.

Grade: B",evanston_dad,
"Mediocre, overrated, formulaic","I honestly don't understand all of the ecstatic reviews for this movie. A predictable, sentimental, feel-good script that panders to its audience. Nothing to see here -- move along.",whollycow,
"Amazing, Wonderful, Brilliant!!","It's just a fantastic animation film with a brilliant story, characters, animation, writing, music...well everything.
I cried during the movie two times it's that good.",venkat-10066,
Prepare to cry,This was such a nice and beautiful film. Not only the visuals but the story itself it will keep you engaged. Plus I cried badly near the end. And I was not even sure if they were sad tears or happy tears.,ritalemon,2022-05-05
I Wrote An Essay On This Movie,I Wrote An Essay On This Film Because The Story Really Changed My Life Inside-Out!,daniletshazibane,
BEST ANIMATED MOVIE EVER!!!,"Everyone must watch this movie. You will never forget this. If you haven't watched COCO yet, leave all other movies or series and watch this movie first. It will make your day feel satisfied than ever. I watched this movie after looking at its rating. But after watching this movie, I felt like this worth more rating. I am a little bit sad because this wasn't dubbed in my mother tongue Telugu. Please do not be fooled by others if they say it doesn't worth watching. It worths watching more than any movie. My suggestion is to watch this movie alone and don't let your emotions stop coming out of your heart. It's Fantastic.",jaswanthtangudu,
Representation Done Right!,"So, lets call out the obvious. The storyline was beautiful and touching, the animation was phenomenal, and the cinematography was stunning. Huge credit to everyone who really made this movie special. However, credit must be given to the people who did their research into the Mexican culture. What I really loved was the fact that they didn't under or over represent the culture. Meaning, they put in just enough detail to nearly perfectly represent the culture! I loved this film!",martianstudiofilms,
Im awestruck...,I heard it was a decent animated movie but I was blown away. The world was phenomenal and the characters were moving. I dont remember the last time i was this invested in a movie. I am not one to cry when it comes to movies but this one moves me like no other. I felt a deep connection with all the characters and was cheering for them the entire time. The reveals were amazing and well thought out. Definitely going down as one of my favorite animated films of all time.,rjakupca,
Overrated and cliché,"Let me start with the conclusion. This movie is overrated and cliché. Here's why. First of all, the movie uses a typical American Hollywood formula. Introduction character, introduction problem, introduction second character / sidekick, problem solving seems to be getting progress, plot twist, opposition (bad guy or whatever) gets the upper hand, main charecter saves the day and then the movie ends. 
This doesn't necessarily have to be a problem but this movie basically felt like two long cartoon episodes stuck together. In the past there are several TV show episodes where someone gets stuck in the realm of the dead on the Mexican holiday dia los muertos. One can ask how original it still is. You combine that with characters that aren't too interesting - it even has the typical seemingly useless animal sidekick that plays a minor role - and a plot that's predictable and one can understand why I can't possibly consider this movie to be a classic. 
Don't get me wrong though. I still enjoyed this movie somewhat, although that was mainly because it's of its highly polished animation and the presence of a good 'vibe'. The music definitely helped with that.

Summary:
Not original story;Typical movie formula;A bit predicatable;+ Highly polished animation;
+ Good vibe.",metalgear800,
A visually stunning and emotionally satisfying animation.,"""Coco"" is Pixar's latest entry to the canon of memorable animation and centers on young Miguel and his quest to find someone in the land of the dead. Passionate about music, he discovers his fire and learns who he is and where he comes from amidst this creative and fascinating world. With stunning visuals and a heartwarming story, this film stands as the year's best in animation (which stands pretty far from the rest of the year's mediocre attempts). 

Despite an abysmal accompanying short film, ""Olaf's Frozen Adventure,"" ""Coco"" does indeed leave its audience feeling optimistic and emotionally touched. The story is engaging form start to finish and takes many unexpected turns that deviate from a preconceived notion of the story from the limited trailers available. This makes the film overall feel fresh and original, despite the themes being repeatedly used before. 

As expected from Pixar, animation quality is top notch with breathtaking and intricate layers of meticulous detail and attention. It's no wonder this was a massive animated undertaking which feels like a real treat considering much of the animation released this year has been subpar at best. Every frame is delicately cared for which makes the experience that much richer.

Another element many will be pleased with is the film's balance of subject matter and themes. This however, was a part lacking in my view. Its themes handle one's relationship to family contrasted with one's passion and desire which make conflict with the former. By asking a strong question from the beginning, ""Which takes precedence, family, or career?"" we are given something powerful to think and ponder throughout the film. However, this is answered but never truly explored during the second act. This felt like not only a missed opportunity but a steal away from the themes being fully explored and consequently, the payoff feeling justified. 

""Coco"" through and through is quite enjoyable with a positive message for younger viewers. Despite my personal problems with the film, I would easily see it again and recommend it to practically everyone I know. It's memorable, fun, and very sincere in it's execution.",tyson-hunsaker,
A beautiful portrayal of Mexican culture,"What attracted me most to this film was its dedication to the accuracy of all the cultural aspects of Mexico it depicts. It is extremely respectful and beautifully shows the beliefs which are so important to Mexico. The story is sweet, poignant, and exciting. I cried at the end. Good tears.",galeforce-94982,
go see this!,"Pre-theater me: I'm sure it's a good movie but honestly I don't care enough to see in theaters...""The Disaster Artist"" is playing right nearby, I mean...

 Post-theater me: Why the F*CK do I have to be so wrong all the time?!?!

 ""Coco"" is the peak of heartfelt Pixar animation with plenty of beautiful animation, colorful visual flare, amusing, but mostly innocent comedy, and genuinely heavy emotional baggage. I'm extremely impressed with Pixar's ability to make films that focus on very difficult and real issues in a way that is entertaining, funny, and powerful enough to appeal to viewers all across the board. I do not want to give ANYTHING else away other than this simple message: GO SEE THIS MOVIE!!! And SEE IT NOW!!!",framptonhollis,
Why is this popular?,"I am genuinely confused as to why this movie is so highly praised. All it has going of it is nice animation and a story focusing on The Day Of The Dead. Take that away and what do you have?

-A boring, cliched, predictable, formulaic, unoriginal story. 

-A terrible script. 

-Some overused and forgettable songs. 

-Some of the most boring and cringeworthy scenes that I've ever seen. 

-Cliched characters.

-Some of the worst tropes you could possibly put into your movie unless you are planning on making it comedic (South Park did the ""villain rants on about plan onstage and they think only the protagonists hear them but a protagonist turns on a microphone so that everyone can hear them"" in S13 E1 ""The Ring"" back in 2009 and it was way more entertaining and nowhere near as cringeworthy as its done in this movie's painfully boring finale). I'm just using this scene as an example. Honestly EVERYTHING in this movie has been done better by something else before. It is painfully bland and unoriginal. 

This movie is so cliched and predictable and boring and uninspired and stupid that I can't recommend it. What child would stay awake during the runtime? What adult wouldn't get bored ten minutes in? I only watched it due to all the praise it got, and spent the whole runtime wondering where it was coming from.

If this movie was more focused on The Day Of The Dead, and everyone's motives made more sense, then this movie would've been much better. The whole family hating music because of a musician leaving is a bit ridiculous, even though the movie tries to present it seriously. There is barely any tension because every time a character is in ""danger"" you know there is going to be some kind of ex machina that's going to show up and save them.

Overall I wouldn't recommend this movie unless you want to take a nap.",invisibleunicornninja,2018-05-06
So heart touching,"Best animation movie ever and if you are a person who hasn't watched it yet, trust me it's a must watch movie.you will learn so much of the important of family for sure 💯💯",isurupraveen,
Great for Spanish Learners,Amazing movie to learn Spanish from. I listen to the soundtrack every day,speedyshortcut,
A Must-Watch!,"Coco tells the story of a Mexican family against music, and their young boy Miguel born to sing. The topics of this movie are portrayed outstandingly. The message of family importance is conveyed so convincingly that I believe the movie to be of great importance.

Some scenes make me so emotional that I cry over and over again, but that does not take away the beauty and magic.

If you have not watched this yet, I tell you you should change this!! It is recommendable to both old and young audiences and should also be watched with children if possible!

The values this movie teaches are truly fantastic and must be carried on.",sezahp,
The only bad thing is how much it made me cry!,"Pixar has proven that means quality, so it's not surprise how good this movie is. But this one is specially amazing from start to finish. A genius work. One of the best movies I've ever seen.

The designs are amazing, the use of colour gorgeus. The way the movie talks about death is incredibly smart and emotional. The story has an interesting structure, giving clues and surprises to end with all the truth in the end.

Last thing. For a movie with musical parts, it's really important to have quality in that aspect. And I feel often, the praises these movies are undeserved. But with this one, the songs get better and better one after the other, to end it all with the most perfect song possible, not only for the scene and this particular story, but also thematically and with the incredible quality of the melody and singing.",educallejero,2020-05-26
